xflr5 v6.62

Plane name :, AR6.00_TR0.82_TW2.00
Polar name :, T1-25.0 m/s-LLT
Freestream speed :, 25.0 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   -6.000,     0.000,  -0.385444,   0.008583,   0.006985,   0.015568,   0.000000,   0.000000,   0.044336,   0.000000,   0.000000,   25.0000,    0.1932
   -5.500,     0.000,  -0.343754,   0.006981,   0.006789,   0.013771,   0.000000,   0.000000,   0.033836,   0.000000,  -0.000000,   25.0000,    0.1629
   -5.000,     0.000,  -0.303101,   0.005501,   0.006640,   0.012141,   0.000000,   0.000000,   0.023552,   0.000000,   0.000000,   25.0000,    0.1249
   -4.500,     0.000,  -0.262622,   0.004205,   0.006486,   0.010691,   0.000000,   0.000000,   0.013341,   0.000000,   0.000000,   25.0000,    0.0754
   -4.000,     0.000,  -0.221979,   0.003084,   0.006356,   0.009440,   0.000000,   0.000000,   0.003053,   0.000000,   0.000000,   25.0000,    0.0070
   -3.500,     0.000,  -0.181308,   0.002144,   0.006231,   0.008375,   0.000000,   0.000000,  -0.007259,   0.000000,   0.000000,   25.0000,   -0.0924
   -3.000,     0.000,  -0.140662,   0.001386,   0.006108,   0.007494,   0.000000,   0.000000,  -0.017567,   0.000000,   0.000000,   25.0000,   -0.2496
   -2.500,     0.000,  -0.099961,   0.000807,   0.006009,   0.006816,   0.000000,   0.000000,  -0.027902,   0.000000,   0.000000,   25.0000,   -0.5363
   -2.000,     0.000,  -0.059278,   0.000410,   0.005917,   0.006327,   0.000000,   0.000000,  -0.038238,   0.000000,   0.000000,   25.0000,   -1.2309
   -1.500,     0.000,  -0.018579,   0.000195,   0.005829,   0.006023,   0.000000,   0.000000,  -0.048591,   0.000000,   0.000000,   25.0000,   -4.3940
   -1.000,     0.000,   0.022159,   0.000160,   0.005751,   0.005911,   0.000000,   0.000000,  -0.058968,   0.000000,   0.000000,   25.0000,    5.2046
   -0.500,     0.000,   0.062883,   0.000307,   0.005679,   0.005987,   0.000000,   0.000000,  -0.069346,   0.000000,   0.000000,   25.0000,    1.9807
    0.000,     0.000,   0.103639,   0.000637,   0.005619,   0.006256,   0.000000,  -0.000000,  -0.079743,   0.000000,   0.000000,   25.0000,    1.4161
    0.500,     0.000,   0.144379,   0.001147,   0.005560,   0.006707,   0.000000,  -0.000000,  -0.090141,   0.000000,   0.000000,   25.0000,    1.1403
    1.000,     0.000,   0.185085,   0.001839,   0.005502,   0.007341,   0.000000,  -0.000000,  -0.100529,   0.000000,   0.000000,   25.0000,    0.9890
    1.500,     0.000,   0.225700,   0.002710,   0.005428,   0.008138,   0.000000,   0.000000,  -0.110884,   0.000000,  -0.000000,   25.0000,    0.8927
    2.000,     0.000,   0.266243,   0.003760,   0.005336,   0.009095,   0.000000,  -0.000000,  -0.121213,   0.000000,  -0.000000,   25.0000,    0.8258
    2.500,     0.000,   0.306740,   0.004988,   0.005246,   0.010234,   0.000000,  -0.000000,  -0.131517,   0.000000,   0.000000,   25.0000,    0.7764
    3.000,     0.000,   0.347215,   0.006395,   0.005183,   0.011578,   0.000000,  -0.000000,  -0.141796,   0.000000,  -0.000000,   25.0000,    0.7385
    3.500,     0.000,   0.387650,   0.007980,   0.005133,   0.013113,   0.000000,  -0.000000,  -0.152038,   0.000000,  -0.000000,   25.0000,    0.7083
    4.000,     0.000,   0.427873,   0.009735,   0.005098,   0.014832,   0.000000,  -0.000000,  -0.162155,   0.000000,   0.000000,   25.0000,    0.6835
    4.500,     0.000,   0.467824,   0.011653,   0.005091,   0.016745,   0.000000,  -0.000000,  -0.172099,   0.000000,   0.000000,   25.0000,    0.6627
    5.000,     0.000,   0.507184,   0.013717,   0.005121,   0.018838,   0.000000,  -0.000000,  -0.181701,   0.000000,   0.000000,   25.0000,    0.6445
    5.500,     0.000,   0.545915,   0.015917,   0.005207,   0.021124,   0.000000,  -0.000000,  -0.190935,   0.000000,   0.000000,   25.0000,    0.6285
    6.000,     0.000,   0.584958,   0.018302,   0.005352,   0.023654,   0.000000,  -0.000000,  -0.200366,   0.000000,  -0.000000,   25.0000,    0.6147
    6.500,     0.000,   0.625092,   0.020926,   0.005562,   0.026488,   0.000000,  -0.000000,  -0.210463,   0.000000,   0.000000,   25.0000,    0.6034
    7.000,     0.000,   0.667428,   0.023863,   0.005834,   0.029697,   0.000000,  -0.000000,  -0.221848,  -0.000000,  -0.000000,   25.0000,    0.5949
    7.500,     0.000,   0.711441,   0.027119,   0.006154,   0.033273,   0.000000,  -0.000000,  -0.234222,   0.000000,  -0.000000,   25.0000,    0.5885
    8.000,     0.000,   0.754617,   0.030535,   0.006503,   0.037038,   0.000000,  -0.000000,  -0.246159,   0.000000,   0.000000,   25.0000,    0.5824
    8.500,     0.000,   0.794609,   0.033889,   0.006866,   0.040756,   0.000000,  -0.000000,  -0.256288,   0.000000,   0.000000,   25.0000,    0.5751
    9.000,     0.000,   0.832588,   0.037253,   0.007230,   0.044483,   0.000000,  -0.000000,  -0.265322,   0.000000,  -0.000000,   25.0000,    0.5674
    9.500,     0.000,   0.870379,   0.040762,   0.007606,   0.048368,   0.000000,  -0.000000,  -0.274290,   0.000000,   0.000000,   25.0000,    0.5602
