xflr5 v6.62

Plane name :, AR6.00_TR0.30_TW2.00
Polar name :, T1-25.0 m/s-LLT
Freestream speed :, 25.0 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
    6.000,     0.000,   0.604253,   0.019836,   0.005334,   0.025170,   0.000000,   0.000000,  -0.216400,  -0.000000,  -0.000000,   25.0000,    0.6699
    6.500,     0.000,   0.645291,   0.022569,   0.005537,   0.028105,   0.000000,  -0.000000,  -0.226905,  -0.000000,  -0.000000,   25.0000,    0.6568
    7.000,     0.000,   0.687414,   0.025548,   0.005803,   0.031351,   0.000000,  -0.000000,  -0.237853,  -0.000000,  -0.000000,   25.0000,    0.6455
    7.500,     0.000,   0.731222,   0.028846,   0.006110,   0.034956,   0.000000,  -0.000000,  -0.249769,   0.000000,   0.000000,   25.0000,    0.6366
    8.000,     0.000,   0.774589,   0.032350,   0.006490,   0.038840,   0.000000,  -0.000000,  -0.261736,  -0.000000,  -0.000000,   25.0000,    0.6290
    8.500,     0.000,   0.817316,   0.036012,   0.006871,   0.042883,   0.000000,  -0.000000,  -0.273882,  -0.000000,  -0.000000,   25.0000,    0.6228
    9.000,     0.000,   0.857369,   0.039654,   0.007281,   0.046936,   0.000000,  -0.000000,  -0.284863,  -0.000000,  -0.000000,   25.0000,    0.6162
    9.500,     0.000,   0.896520,   0.043377,   0.007684,   0.051061,   0.000000,  -0.000000,  -0.295338,  -0.000000,  -0.000000,   25.0000,    0.6097
   10.000,     0.000,   0.934741,   0.047166,   0.008082,   0.055248,   0.000000,  -0.000000,  -0.305039,  -0.000000,  -0.000000,   25.0000,    0.6027
   10.500,     0.000,   0.972947,   0.051099,   0.008481,   0.059580,   0.000000,  -0.000000,  -0.314627,  -0.000000,  -0.000000,   25.0000,    0.5960
   11.000,     0.000,   1.011466,   0.055214,   0.008858,   0.064072,   0.000000,  -0.000000,  -0.324320,  -0.000000,  -0.000000,   25.0000,    0.5898
   11.500,     0.000,   1.049548,   0.059434,   0.009243,   0.068677,   0.000000,  -0.000000,  -0.333720,   0.000000,   0.000000,   25.0000,    0.5836
   12.000,     0.000,   1.087682,   0.063816,   0.009641,   0.073457,   0.000000,  -0.000000,  -0.343204,  -0.000000,  -0.000000,   25.0000,    0.5779
   12.500,     0.000,   1.125875,   0.068365,   0.010037,   0.078402,   0.000000,  -0.000000,  -0.352777,  -0.000000,  -0.000000,   25.0000,    0.5727
   13.000,     0.000,   1.163905,   0.073055,   0.010447,   0.083502,   0.000000,  -0.000000,  -0.362307,  -0.000000,  -0.000000,   25.0000,    0.5676
   13.500,     0.000,   1.201687,   0.077873,   0.010873,   0.088746,   0.000000,  -0.000000,  -0.371756,  -0.000000,  -0.000000,   25.0000,    0.5628
   14.000,     0.000,   1.239233,   0.082814,   0.011308,   0.094122,   0.000000,  -0.000000,  -0.381116,  -0.000000,  -0.000000,   25.0000,    0.5581
   14.500,     0.000,   1.276417,   0.087866,   0.011757,   0.099623,   0.000000,  -0.000000,  -0.390372,  -0.000000,  -0.000000,   25.0000,    0.5537
   15.000,     0.000,   1.312997,   0.092986,   0.012244,   0.105230,   0.000000,  -0.000000,  -0.399337,  -0.000000,  -0.000000,   25.0000,    0.5492
   15.500,     0.000,   1.349015,   0.098185,   0.012751,   0.110936,   0.000000,  -0.000000,  -0.408118,  -0.000000,  -0.000000,   25.0000,    0.5448
   16.000,     0.000,   1.384723,   0.103465,   0.013253,   0.116718,   0.000000,   0.000000,  -0.416799,  -0.000000,  -0.000000,   25.0000,    0.5405
   16.500,     0.000,   1.419376,   0.108757,   0.013800,   0.122557,   0.000000,  -0.000000,  -0.425045,  -0.000000,  -0.000000,   25.0000,    0.5362
   17.000,     0.000,   1.452275,   0.113907,   0.014435,   0.128341,   0.000000,  -0.000000,  -0.432588,  -0.000000,  -0.000000,   25.0000,    0.5316
   17.500,     0.000,   1.483637,   0.118980,   0.015092,   0.134071,   0.000000,   0.000000,  -0.439568,  -0.000000,  -0.000000,   25.0000,    0.5270
   18.000,     0.000,   1.513451,   0.123946,   0.015820,   0.139766,   0.000000,   0.000000,  -0.445991,  -0.000000,  -0.000000,   25.0000,    0.5222
   18.500,     0.000,   1.542204,   0.128852,   0.016603,   0.145455,   0.000000,  -0.000000,  -0.452103,  -0.000000,  -0.000000,   25.0000,    0.5176
   19.000,     0.000,   1.569834,   0.133654,   0.017453,   0.151107,   0.000000,  -0.000000,  -0.457719,  -0.000000,  -0.000000,   25.0000,    0.5128


