xflr5 v6.62

Plane name :, AR6.00_TR1.00_TW0.00
Polar name :, T1-25.0 m/s-LLT
Freestream speed :, 25.0 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   -6.000,     0.000,  -0.310131,   0.005301,   0.006661,   0.011962,   0.000000,   0.000000,   0.024806,   0.000000,   0.000000,   25.0000,    0.1311
   -5.500,     0.000,  -0.268716,   0.004051,   0.006507,   0.010558,   0.000000,   0.000000,   0.014528,   0.000000,   0.000000,   25.0000,    0.0832
   -5.000,     0.000,  -0.228523,   0.002934,   0.006373,   0.009306,   0.000000,   0.000000,   0.004530,   0.000000,   0.000000,   25.0000,    0.0197
   -4.500,     0.000,  -0.188329,   0.001997,   0.006240,   0.008237,   0.000000,   0.000000,  -0.005470,   0.000000,   0.000000,   25.0000,   -0.0711
   -4.000,     0.000,  -0.148116,   0.001240,   0.006121,   0.007361,   0.000000,   0.000000,  -0.015482,   0.000000,   0.000000,   25.0000,   -0.2118
   -3.500,     0.000,  -0.107859,   0.000662,   0.006014,   0.006676,   0.000000,   0.000000,  -0.025520,   0.000000,   0.000000,   25.0000,   -0.4585
   -3.000,     0.000,  -0.067581,   0.000263,   0.005923,   0.006187,   0.000000,   0.000000,  -0.035572,   0.000000,   0.000000,   25.0000,   -1.0038
   -2.500,     0.000,  -0.027326,   0.000045,   0.005826,   0.005871,   0.000000,  -0.000000,  -0.045630,   0.000000,  -0.000000,   25.0000,   -3.2595
   -2.000,     0.000,   0.012944,   0.000007,   0.005749,   0.005757,   0.000000,  -0.000000,  -0.055695,   0.000000,   0.000000,   25.0000,    9.6544
   -1.500,     0.000,   0.053256,   0.000150,   0.005684,   0.005833,   0.000000,  -0.000000,  -0.065786,   0.000000,   0.000000,   25.0000,    2.2991
   -1.000,     0.000,   0.093556,   0.000473,   0.005620,   0.006093,   0.000000,  -0.000000,  -0.075879,   0.000000,   0.000000,   25.0000,    1.4953
   -0.500,     0.000,   0.133876,   0.000976,   0.005566,   0.006542,   0.000000,  -0.000000,  -0.085986,   0.000000,  -0.000000,   25.0000,    1.1797
