xflr5 v6.62

Plane name :, AR6.00_TR0.30_TW1.00
Polar name :, T1-25.0 m/s-LLT
Freestream speed :, 25.0 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   10.000,     0.000,   0.966196,   0.050142,   0.008415,   0.058557,   0.000000,  -0.000000,  -0.311155,  -0.000000,  -0.000000,   25.0000,    0.5953
   10.500,     0.000,   1.004652,   0.054220,   0.008798,   0.063018,   0.000000,  -0.000000,  -0.320880,  -0.000000,  -0.000000,   25.0000,    0.5892
   11.000,     0.000,   1.042852,   0.058420,   0.009193,   0.067614,   0.000000,  -0.000000,  -0.330392,  -0.000000,  -0.000000,   25.0000,    0.5832
   11.500,     0.000,   1.080939,   0.062762,   0.009587,   0.072349,   0.000000,   0.000000,  -0.339828,  -0.000000,  -0.000000,   25.0000,    0.5774
   12.000,     0.000,   1.119085,   0.067272,   0.009984,   0.077256,   0.000000,  -0.000000,  -0.349359,   0.000000,   0.000000,   25.0000,    0.5721
   12.500,     0.000,   1.157086,   0.071922,   0.010397,   0.082319,   0.000000,  -0.000000,  -0.358869,  -0.000000,  -0.000000,   25.0000,    0.5671
   13.000,     0.000,   1.194947,   0.076716,   0.010812,   0.087528,   0.000000,  -0.000000,  -0.368354,  -0.000000,  -0.000000,   25.0000,    0.5623
   13.500,     0.000,   1.232462,   0.081620,   0.011252,   0.092872,   0.000000,  -0.000000,  -0.377720,  -0.000000,  -0.000000,   25.0000,    0.5577
   14.000,     0.000,   1.269682,   0.086641,   0.011699,   0.098340,   0.000000,  -0.000000,  -0.386967,  -0.000000,  -0.000000,   25.0000,    0.5532
   14.500,     0.000,   1.306321,   0.091738,   0.012179,   0.103916,   0.000000,  -0.000000,  -0.396012,  -0.000000,  -0.000000,   25.0000,    0.5488
   15.000,     0.000,   1.342364,   0.096898,   0.012686,   0.109584,   0.000000,   0.000000,  -0.404819,  -0.000000,  -0.000000,   25.0000,    0.5444
   15.500,     0.000,   1.378018,   0.102145,   0.013195,   0.115340,   0.000000,  -0.000000,  -0.413472,   0.000000,  -0.000000,   25.0000,    0.5401
   16.000,     0.000,   1.412713,   0.107417,   0.013730,   0.121147,   0.000000,   0.000000,  -0.421798,   0.000000,  -0.000000,   25.0000,    0.5359
   16.500,     0.000,   1.445530,   0.112527,   0.014362,   0.126888,   0.000000,   0.000000,  -0.429389,  -0.000000,  -0.000000,   25.0000,    0.5314
   17.000,     0.000,   1.476929,   0.117576,   0.015025,   0.132601,   0.000000,  -0.000000,  -0.436424,  -0.000000,  -0.000000,   25.0000,    0.5268
   17.500,     0.000,   1.506768,   0.122519,   0.015763,   0.138282,   0.000000,  -0.000000,  -0.442953,  -0.000000,  -0.000000,   25.0000,    0.5222
   18.000,     0.000,   1.535649,   0.127405,   0.016553,   0.143958,   0.000000,  -0.000000,  -0.449145,  -0.000000,  -0.000000,   25.0000,    0.5176
   18.500,     0.000,   1.563541,   0.132223,   0.017404,   0.149627,   0.000000,  -0.000000,  -0.454986,  -0.000000,  -0.000000,   25.0000,    0.5129


