xflr5 v6.62

Plane name :, AR6.00_TR0.47_TW4.00
Polar name :, T1-25.0 m/s-LLT
Freestream speed :, 25.0 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   -4.500,     0.000,  -0.336179,   0.006741,   0.006799,   0.013539,   0.000000,   0.000000,   0.030206,  -0.000000,  -0.000000,   25.0000,    0.1497
   -4.000,     0.000,  -0.293522,   0.005374,   0.006635,   0.012009,   0.000000,   0.000000,   0.019017,   0.000000,   0.000000,   25.0000,    0.1037
   -3.500,     0.000,  -0.252202,   0.004147,   0.006487,   0.010634,   0.000000,   0.000000,   0.008182,   0.000000,   0.000000,   25.0000,    0.0443
   -3.000,     0.000,  -0.210813,   0.003099,   0.006353,   0.009452,   0.000000,   0.000000,  -0.002691,   0.000000,   0.000000,   25.0000,   -0.0389
   -2.500,     0.000,  -0.169435,   0.002235,   0.006229,   0.008464,   0.000000,   0.000000,  -0.013568,   0.000000,   0.000000,   25.0000,   -0.1633
   -2.000,     0.000,  -0.128009,   0.001554,   0.006115,   0.007668,   0.000000,   0.000000,  -0.024470,   0.000000,   0.000000,   25.0000,   -0.3711
   -1.500,     0.000,  -0.086572,   0.001056,   0.006009,   0.007064,   0.000000,   0.000000,  -0.035385,   0.000000,   0.000000,   25.0000,   -0.8031
   -1.000,     0.000,  -0.045114,   0.000742,   0.005915,   0.006657,   0.000000,   0.000000,  -0.046316,   0.000000,   0.000000,   25.0000,   -2.0750
   -0.500,     0.000,  -0.003661,   0.000613,   0.005831,   0.006444,   0.000000,   0.000000,  -0.057253,   0.000000,   0.000000,   25.0000,  -28.5437
    0.000,     0.000,   0.037823,   0.000668,   0.005749,   0.006417,   0.000000,   0.000000,  -0.068212,   0.000000,   0.000000,   25.0000,    3.2376
    0.500,     0.000,   0.079314,   0.000907,   0.005674,   0.006582,   0.000000,   0.000000,  -0.079183,   0.000000,   0.000000,   25.0000,    1.8640
    1.000,     0.000,   0.120804,   0.001331,   0.005612,   0.006943,   0.000000,  -0.000000,  -0.090155,   0.000000,   0.000000,   25.0000,    1.3535
    1.500,     0.000,   0.162303,   0.001939,   0.005558,   0.007497,   0.000000,   0.000000,  -0.101134,   0.000000,   0.000000,   25.0000,    1.1390
    2.000,     0.000,   0.203766,   0.002731,   0.005488,   0.008220,   0.000000,  -0.000000,  -0.112111,   0.000000,   0.000000,   25.0000,    1.0022
    2.500,     0.000,   0.245144,   0.003705,   0.005410,   0.009115,   0.000000,  -0.000000,  -0.123050,   0.000000,   0.000000,   25.0000,    0.9128
    3.000,     0.000,   0.286371,   0.004857,   0.005316,   0.010173,   0.000000,  -0.000000,  -0.133921,   0.000000,   0.000000,   25.0000,    0.8492
    3.500,     0.000,   0.327600,   0.006193,   0.005221,   0.011414,   0.000000,  -0.000000,  -0.144796,   0.000000,   0.000000,   25.0000,    0.8016
    4.000,     0.000,   0.368853,   0.007712,   0.005161,   0.012873,   0.000000,  -0.000000,  -0.155669,   0.000000,   0.000000,   25.0000,    0.7645
    4.500,     0.000,   0.409944,   0.009405,   0.005121,   0.014526,   0.000000,  -0.000000,  -0.166435,   0.000000,  -0.000000,   25.0000,    0.7346
    5.000,     0.000,   0.450897,   0.011271,   0.005099,   0.016370,   0.000000,  -0.000000,  -0.177104,   0.000000,   0.000000,   25.0000,    0.7099
    5.500,     0.000,   0.491487,   0.013299,   0.005103,   0.018402,   0.000000,  -0.000000,  -0.187554,   0.000000,  -0.000000,   25.0000,    0.6889
    6.000,     0.000,   0.531558,   0.015473,   0.005142,   0.020614,   0.000000,  -0.000000,  -0.197679,   0.000000,   0.000000,   25.0000,    0.6706
    6.500,     0.000,   0.571038,   0.017783,   0.005237,   0.023019,   0.000000,  -0.000000,  -0.207440,   0.000000,   0.000000,   25.0000,    0.6542
    7.000,     0.000,   0.610387,   0.020252,   0.005395,   0.025648,   0.000000,  -0.000000,  -0.217121,   0.000000,   0.000000,   25.0000,    0.6398
    7.500,     0.000,   0.650578,   0.022941,   0.005633,   0.028574,   0.000000,  -0.000000,  -0.227302,   0.000000,  -0.000000,   25.0000,    0.6277
    8.000,     0.000,   0.693210,   0.025981,   0.005912,   0.031893,   0.000000,  -0.000000,  -0.238987,  -0.000000,  -0.000000,   25.0000,    0.6187
    8.500,     0.000,   0.737845,   0.029374,   0.006264,   0.035638,   0.000000,  -0.000000,  -0.251919,   0.000000,   0.000000,   25.0000,    0.6121
    9.000,     0.000,   0.783686,   0.033093,   0.006627,   0.039720,   0.000000,  -0.000000,  -0.265610,   0.000000,   0.000000,   25.0000,    0.6071
    9.500,     0.000,   0.826529,   0.036762,   0.007016,   0.043778,   0.000000,  -0.000000,  -0.277546,   0.000000,  -0.000000,   25.0000,    0.6008
   10.000,     0.000,   0.865076,   0.040246,   0.007387,   0.047633,   0.000000,  -0.000000,  -0.286957,   0.000000,  -0.000000,   25.0000,    0.5926
   10.500,     0.000,   0.902470,   0.043768,   0.007767,   0.051535,   0.000000,  -0.000000,  -0.295740,  -0.000000,  -0.000000,   25.0000,    0.5845
   11.000,     0.000,   0.940286,   0.047481,   0.008158,   0.055639,   0.000000,  -0.000000,  -0.304793,   0.000000,  -0.000000,   25.0000,    0.5772
