xflr5 v6.62

Plane name :, AR6.00_TR0.65_TW3.00
Polar name :, T1-25.0 m/s-LLT
Freestream speed :, 25.0 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   15.000,     0.000,   1.261717,   0.085330,   0.011733,   0.097062,   0.000000,  -0.000000,  -0.374681,   0.000000,   0.000000,   25.0000,    0.5159
   15.500,     0.000,   1.297986,   0.090349,   0.012196,   0.102544,   0.000000,  -0.000000,  -0.383193,   0.000000,   0.000000,   25.0000,    0.5117
   16.000,     0.000,   1.333744,   0.095424,   0.012675,   0.108099,   0.000000,  -0.000000,  -0.391457,   0.000000,   0.000000,   25.0000,    0.5074
   16.500,     0.000,   1.368530,   0.100512,   0.013209,   0.113721,   0.000000,  -0.000000,  -0.399269,   0.000000,   0.000000,   25.0000,    0.5031
   17.000,     0.000,   1.402210,   0.105579,   0.013795,   0.119374,   0.000000,  -0.000000,  -0.406561,   0.000000,   0.000000,   25.0000,    0.4986
   17.500,     0.000,   1.434490,   0.110576,   0.014424,   0.125000,   0.000000,  -0.000000,  -0.413199,  -0.000000,  -0.000000,   25.0000,    0.4939
   18.000,     0.000,   1.465489,   0.115476,   0.015039,   0.130514,   0.000000,  -0.000000,  -0.419199,  -0.000000,  -0.000000,   25.0000,    0.4890
   18.500,     0.000,   1.494571,   0.120209,   0.015704,   0.135913,   0.000000,  -0.000000,  -0.424320,   0.000000,  -0.000000,   25.0000,    0.4838
   19.000,     0.000,   1.522037,   0.124775,   0.016463,   0.141238,   0.000000,  -0.000000,  -0.428782,   0.000000,   0.000000,   25.0000,    0.4785
   19.500,     0.000,   1.547748,   0.129165,   0.017358,   0.146523,   0.000000,  -0.000000,  -0.432623,   0.000000,   0.000000,   25.0000,    0.4731


