xflr5 v6.62

Plane name :, AR6.00_TR0.47_TW0.00
Polar name :, T1-25.0 m/s-LLT
Freestream speed :, 25.0 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
    6.000,     0.000,   0.669270,   0.023923,   0.005685,   0.029609,   0.000000,  -0.000000,  -0.227274,   0.000000,   0.000000,   25.0000,    0.6170
    6.500,     0.000,   0.712480,   0.027104,   0.005995,   0.033099,   0.000000,  -0.000000,  -0.239004,   0.000000,  -0.000000,   25.0000,    0.6087
    7.000,     0.000,   0.756799,   0.030581,   0.006354,   0.036935,   0.000000,  -0.000000,  -0.251541,   0.000000,   0.000000,   25.0000,    0.6023
    7.500,     0.000,   0.801189,   0.034296,   0.006744,   0.041040,   0.000000,  -0.000000,  -0.264398,   0.000000,   0.000000,   25.0000,    0.5971
    8.000,     0.000,   0.841694,   0.037863,   0.007153,   0.045017,   0.000000,  -0.000000,  -0.275331,   0.000000,   0.000000,   25.0000,    0.5907
    8.500,     0.000,   0.880924,   0.041497,   0.007550,   0.049047,   0.000000,  -0.000000,  -0.285527,   0.000000,   0.000000,   25.0000,    0.5841
    9.000,     0.000,   0.918644,   0.045140,   0.007944,   0.053084,   0.000000,  -0.000000,  -0.294743,   0.000000,   0.000000,   25.0000,    0.5770
    9.500,     0.000,   0.956383,   0.048940,   0.008336,   0.057276,   0.000000,  -0.000000,  -0.303850,   0.000000,  -0.000000,   25.0000,    0.5702
   10.000,     0.000,   0.994287,   0.052897,   0.008724,   0.061621,   0.000000,  -0.000000,  -0.313014,  -0.000000,  -0.000000,   25.0000,    0.5639
   10.500,     0.000,   1.032371,   0.057048,   0.009112,   0.066159,   0.000000,  -0.000000,  -0.322349,   0.000000,   0.000000,   25.0000,    0.5581
   11.000,     0.000,   1.070742,   0.061380,   0.009489,   0.070869,   0.000000,  -0.000000,  -0.331837,   0.000000,  -0.000000,   25.0000,    0.5528
   11.500,     0.000,   1.108866,   0.065845,   0.009897,   0.075742,   0.000000,  -0.000000,  -0.341248,   0.000000,   0.000000,   25.0000,    0.5477
   12.000,     0.000,   1.146952,   0.070448,   0.010287,   0.080736,   0.000000,  -0.000000,  -0.350678,   0.000000,   0.000000,   25.0000,    0.5430
   12.500,     0.000,   1.184556,   0.075153,   0.010719,   0.085873,   0.000000,  -0.000000,  -0.359893,   0.000000,   0.000000,   25.0000,    0.5383
   13.000,     0.000,   1.222129,   0.080004,   0.011137,   0.091141,   0.000000,  -0.000000,  -0.369107,   0.000000,   0.000000,   25.0000,    0.5338
   13.500,     0.000,   1.259338,   0.084958,   0.011574,   0.096532,   0.000000,  -0.000000,  -0.378187,   0.000000,   0.000000,   25.0000,    0.5295
   14.000,     0.000,   1.295733,   0.089959,   0.012073,   0.102031,   0.000000,  -0.000000,  -0.386894,   0.000000,   0.000000,   25.0000,    0.5251
   14.500,     0.000,   1.332037,   0.095086,   0.012553,   0.107638,   0.000000,  -0.000000,  -0.395570,   0.000000,   0.000000,   25.0000,    0.5209
   15.000,     0.000,   1.367919,   0.100297,   0.013040,   0.113337,   0.000000,  -0.000000,  -0.404085,   0.000000,   0.000000,   25.0000,    0.5167
   15.500,     0.000,   1.402870,   0.105518,   0.013578,   0.119095,   0.000000,  -0.000000,  -0.412184,   0.000000,   0.000000,   25.0000,    0.5125
   16.000,     0.000,   1.436353,   0.110671,   0.014196,   0.124867,   0.000000,  -0.000000,  -0.419666,   0.000000,  -0.000000,   25.0000,    0.5081
   16.500,     0.000,   1.468496,   0.115718,   0.014844,   0.130561,   0.000000,  -0.000000,  -0.426513,   0.000000,   0.000000,   25.0000,    0.5034
   17.000,     0.000,   1.499345,   0.120702,   0.015480,   0.136183,   0.000000,  -0.000000,  -0.432801,   0.000000,   0.000000,   25.0000,    0.4987
   17.500,     0.000,   1.528460,   0.125524,   0.016198,   0.141722,   0.000000,  -0.000000,  -0.438408,  -0.000000,  -0.000000,   25.0000,    0.4938
   18.000,     0.000,   1.556105,   0.130191,   0.017004,   0.147195,   0.000000,  -0.000000,  -0.443437,   0.000000,   0.000000,   25.0000,    0.4887
   18.500,     0.000,   1.581978,   0.134668,   0.017929,   0.152597,   0.000000,  -0.000000,  -0.447800,  -0.000000,  -0.000000,   25.0000,    0.4836


