xflr5 v6.62

Plane name :, AR6.00_TR0.47_TW1.00
Polar name :, T1-25.0 m/s-LLT
Freestream speed :, 25.0 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   10.500,     0.000,   0.999869,   0.053428,   0.008767,   0.062194,   0.000000,  -0.000000,  -0.315620,  -0.000000,  -0.000000,   25.0000,    0.5640
   11.000,     0.000,   1.037936,   0.057596,   0.009163,   0.066759,   0.000000,  -0.000000,  -0.324957,   0.000000,   0.000000,   25.0000,    0.5583
   11.500,     0.000,   1.076344,   0.061950,   0.009537,   0.071487,   0.000000,  -0.000000,  -0.334491,   0.000000,  -0.000000,   25.0000,    0.5530
   12.000,     0.000,   1.114438,   0.066432,   0.009950,   0.076383,   0.000000,  -0.000000,  -0.343890,   0.000000,   0.000000,   25.0000,    0.5480
   12.500,     0.000,   1.152628,   0.071073,   0.010336,   0.081409,   0.000000,  -0.000000,  -0.353363,   0.000000,   0.000000,   25.0000,    0.5432
   13.000,     0.000,   1.190135,   0.075787,   0.010777,   0.086564,   0.000000,  -0.000000,  -0.362532,   0.000000,   0.000000,   25.0000,    0.5385
   13.500,     0.000,   1.227760,   0.080662,   0.011187,   0.091849,   0.000000,  -0.000000,  -0.371778,   0.000000,   0.000000,   25.0000,    0.5340
   14.000,     0.000,   1.264839,   0.085621,   0.011634,   0.097255,   0.000000,  -0.000000,  -0.380777,   0.000000,   0.000000,   25.0000,    0.5296
   14.500,     0.000,   1.301145,   0.090627,   0.012138,   0.102765,   0.000000,  -0.000000,  -0.389435,   0.000000,   0.000000,   25.0000,    0.5252
   15.000,     0.000,   1.337467,   0.095774,   0.012610,   0.108384,   0.000000,  -0.000000,  -0.398117,   0.000000,   0.000000,   25.0000,    0.5210
   15.500,     0.000,   1.373222,   0.100985,   0.013106,   0.114091,   0.000000,  -0.000000,  -0.406551,   0.000000,   0.000000,   25.0000,    0.5168
   16.000,     0.000,   1.408014,   0.106200,   0.013653,   0.119853,   0.000000,  -0.000000,  -0.414566,   0.000000,   0.000000,   25.0000,    0.5125
   16.500,     0.000,   1.441446,   0.111350,   0.014272,   0.125622,   0.000000,  -0.000000,  -0.421972,   0.000000,   0.000000,   25.0000,    0.5080
   17.000,     0.000,   1.473266,   0.116386,   0.014937,   0.131323,   0.000000,  -0.000000,  -0.428648,   0.000000,   0.000000,   25.0000,    0.5033
   17.500,     0.000,   1.504105,   0.121372,   0.015563,   0.136935,   0.000000,  -0.000000,  -0.434895,   0.000000,   0.000000,   25.0000,    0.4985
   18.000,     0.000,   1.533066,   0.126185,   0.016278,   0.142464,   0.000000,  -0.000000,  -0.440361,   0.000000,   0.000000,   25.0000,    0.4935
   18.500,     0.000,   1.560344,   0.130797,   0.017095,   0.147891,   0.000000,  -0.000000,  -0.445172,   0.000000,   0.000000,   25.0000,    0.4883
   19.000,     0.000,   1.585801,   0.135226,   0.018032,   0.153258,   0.000000,  -0.000000,  -0.449274,   0.000000,   0.000000,   25.0000,    0.4831


