xflr5 v6.62

Plane name :, AR6.00_TR0.65_TW2.00
Polar name :, T1-25.0 m/s-LLT
Freestream speed :, 25.0 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   15.000,     0.000,   1.293660,   0.089958,   0.012136,   0.102094,   0.000000,  -0.000000,  -0.381447,   0.000000,   0.000000,   25.0000,    0.5119
   15.500,     0.000,   1.329645,   0.095058,   0.012603,   0.107661,   0.000000,  -0.000000,  -0.389826,   0.000000,   0.000000,   25.0000,    0.5077
   16.000,     0.000,   1.364734,   0.100188,   0.013118,   0.113306,   0.000000,  -0.000000,  -0.397799,   0.000000,   0.000000,   25.0000,    0.5034
   16.500,     0.000,   1.398629,   0.105280,   0.013692,   0.118972,   0.000000,  -0.000000,  -0.405198,   0.000000,   0.000000,   25.0000,    0.4990
   17.000,     0.000,   1.431142,   0.110312,   0.014331,   0.124642,   0.000000,  -0.000000,  -0.411963,   0.000000,   0.000000,   25.0000,    0.4944
   17.500,     0.000,   1.462501,   0.115281,   0.014946,   0.130227,   0.000000,  -0.000000,  -0.418174,   0.000000,   0.000000,   25.0000,    0.4896
   18.000,     0.000,   1.492075,   0.120084,   0.015590,   0.135674,   0.000000,  -0.000000,  -0.423530,   0.000000,   0.000000,   25.0000,    0.4845
   18.500,     0.000,   1.519878,   0.124724,   0.016325,   0.141048,   0.000000,  -0.000000,  -0.428161,   0.000000,   0.000000,   25.0000,    0.4792
   19.000,     0.000,   1.546064,   0.129188,   0.017171,   0.146359,   0.000000,  -0.000000,  -0.432179,   0.000000,   0.000000,   25.0000,    0.4739
   19.500,     0.000,   1.570372,   0.133450,   0.018178,   0.151628,   0.000000,  -0.000000,  -0.435574,   0.000000,   0.000000,   25.0000,    0.4685


