xflr5 v6.62

Plane name :, AR6.00_TR0.65_TW4.00
Polar name :, T1-25.0 m/s-LLT
Freestream speed :, 25.0 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   -4.500,     0.000,  -0.336703,   0.007091,   0.006789,   0.013880,   0.000000,   0.000000,   0.030936,   0.000000,   0.000000,   25.0000,    0.1531
   -4.000,     0.000,  -0.294451,   0.005691,   0.006626,   0.012317,   0.000000,   0.000000,   0.020062,   0.000000,   0.000000,   25.0000,    0.1101
   -3.500,     0.000,  -0.253420,   0.004423,   0.006480,   0.010903,   0.000000,   0.000000,   0.009484,   0.000000,   0.000000,   25.0000,    0.0542
   -3.000,     0.000,  -0.212394,   0.003337,   0.006344,   0.009681,   0.000000,   0.000000,  -0.001102,   0.000000,   0.000000,   25.0000,   -0.0236
   -2.500,     0.000,  -0.171336,   0.002432,   0.006223,   0.008656,   0.000000,   0.000000,  -0.011706,   0.000000,   0.000000,   25.0000,   -0.1392
   -2.000,     0.000,  -0.130259,   0.001710,   0.006111,   0.007821,   0.000000,   0.000000,  -0.022326,   0.000000,   0.000000,   25.0000,   -0.3283
   -1.500,     0.000,  -0.089167,   0.001169,   0.006003,   0.007171,   0.000000,   0.000000,  -0.032962,   0.000000,   0.000000,   25.0000,   -0.7160
   -1.000,     0.000,  -0.048036,   0.000810,   0.005911,   0.006721,   0.000000,   0.000000,  -0.043620,   0.000000,   0.000000,   25.0000,   -1.7567
   -0.500,     0.000,  -0.006909,   0.000635,   0.005830,   0.006465,   0.000000,   0.000000,  -0.054285,   0.000000,   0.000000,   25.0000,  -14.8045
    0.000,     0.000,   0.034215,   0.000643,   0.005750,   0.006392,   0.000000,   0.000000,  -0.064957,   0.000000,   0.000000,   25.0000,    3.2264
    0.500,     0.000,   0.075362,   0.000833,   0.005675,   0.006508,   0.000000,   0.000000,  -0.075648,   0.000000,   0.000000,   25.0000,    1.8876
    1.000,     0.000,   0.116528,   0.001207,   0.005614,   0.006821,   0.000000,   0.000000,  -0.086350,   0.000000,   0.000000,   25.0000,    1.3256
    1.500,     0.000,   0.157668,   0.001763,   0.005556,   0.007319,   0.000000,  -0.000000,  -0.097046,   0.000000,   0.000000,   25.0000,    1.1176
    2.000,     0.000,   0.198757,   0.002500,   0.005489,   0.007989,   0.000000,  -0.000000,  -0.107726,   0.000000,   0.000000,   25.0000,    0.9790
    2.500,     0.000,   0.239768,   0.003418,   0.005400,   0.008818,   0.000000,  -0.000000,  -0.118377,   0.000000,   0.000000,   25.0000,    0.8902
    3.000,     0.000,   0.280710,   0.004516,   0.005315,   0.009831,   0.000000,  -0.000000,  -0.128997,   0.000000,   0.000000,   25.0000,    0.8275
    3.500,     0.000,   0.321584,   0.005793,   0.005240,   0.011034,   0.000000,  -0.000000,  -0.139578,   0.000000,   0.000000,   25.0000,    0.7806
    4.000,     0.000,   0.362495,   0.007253,   0.005177,   0.012429,   0.000000,  -0.000000,  -0.150164,   0.000000,   0.000000,   25.0000,    0.7441
    4.500,     0.000,   0.403254,   0.008886,   0.005131,   0.014017,   0.000000,   0.000000,  -0.160656,   0.000000,  -0.000000,   25.0000,    0.7149
    5.000,     0.000,   0.443792,   0.010687,   0.005111,   0.015799,   0.000000,  -0.000000,  -0.171002,   0.000000,   0.000000,   25.0000,    0.6907
    5.500,     0.000,   0.483928,   0.012645,   0.005118,   0.017762,   0.000000,  -0.000000,  -0.181100,   0.000000,   0.000000,   25.0000,    0.6701
    6.000,     0.000,   0.523450,   0.014742,   0.005171,   0.019913,   0.000000,  -0.000000,  -0.190822,   0.000000,  -0.000000,   25.0000,    0.6520
    6.500,     0.000,   0.562582,   0.016987,   0.005272,   0.022259,   0.000000,  -0.000000,  -0.200311,   0.000000,  -0.000000,   25.0000,    0.6361
    7.000,     0.000,   0.602267,   0.019438,   0.005439,   0.024877,   0.000000,  -0.000000,  -0.210169,   0.000000,   0.000000,   25.0000,    0.6227
    7.500,     0.000,   0.643117,   0.022151,   0.005674,   0.027825,   0.000000,  -0.000000,  -0.220808,   0.000000,  -0.000000,   25.0000,    0.6119
    8.000,     0.000,   0.686082,   0.025184,   0.005963,   0.031146,   0.000000,  -0.000000,  -0.232712,   0.000000,   0.000000,   25.0000,    0.6038
    8.500,     0.000,   0.730799,   0.028567,   0.006290,   0.034857,   0.000000,  -0.000000,  -0.245710,   0.000000,   0.000000,   25.0000,    0.5978
    9.000,     0.000,   0.773919,   0.032010,   0.006647,   0.038657,   0.000000,  -0.000000,  -0.257685,   0.000000,  -0.000000,   25.0000,    0.5914
    9.500,     0.000,   0.813969,   0.035366,   0.007012,   0.042379,   0.000000,  -0.000000,  -0.267783,  -0.000000,  -0.000000,   25.0000,    0.5836
   10.000,     0.000,   0.852136,   0.038758,   0.007377,   0.046135,   0.000000,  -0.000000,  -0.276895,   0.000000,   0.000000,   25.0000,    0.5756
   10.500,     0.000,   0.890391,   0.042311,   0.007749,   0.050059,   0.000000,  -0.000000,  -0.286089,   0.000000,   0.000000,   25.0000,    0.5684
   11.000,     0.000,   0.928349,   0.046002,   0.008116,   0.054118,   0.000000,  -0.000000,  -0.295206,   0.000000,   0.000000,   25.0000,    0.5616
   11.500,     0.000,   0.966563,   0.049881,   0.008491,   0.058372,   0.000000,  -0.000000,  -0.304489,   0.000000,   0.000000,   25.0000,    0.5554
   12.000,     0.000,   1.004581,   0.053898,   0.008866,   0.062764,   0.000000,  -0.000000,  -0.313707,   0.000000,   0.000000,   25.0000,    0.5496
   12.500,     0.000,   1.042588,   0.058070,   0.009251,   0.067321,   0.000000,  -0.000000,  -0.322935,   0.000000,  -0.000000,   25.0000,    0.5441
   13.000,     0.000,   1.080474,   0.062387,   0.009642,   0.072029,   0.000000,  -0.000000,  -0.332134,   0.000000,  -0.000000,   25.0000,    0.5390
   13.500,     0.000,   1.118221,   0.066839,   0.010048,   0.076887,   0.000000,  -0.000000,  -0.341266,   0.000000,   0.000000,   25.0000,    0.5340
   14.000,     0.000,   1.155629,   0.071405,   0.010456,   0.081861,   0.000000,  -0.000000,  -0.350250,   0.000000,   0.000000,   25.0000,    0.5292
   14.500,     0.000,   1.192871,   0.076102,   0.010873,   0.086976,   0.000000,  -0.000000,  -0.359178,   0.000000,   0.000000,   25.0000,    0.5247
   15.000,     0.000,   1.229610,   0.080876,   0.011331,   0.092207,   0.000000,  -0.000000,  -0.367855,  -0.000000,  -0.000000,   25.0000,    0.5201
   15.500,     0.000,   1.266019,   0.085780,   0.011793,   0.097573,   0.000000,  -0.000000,  -0.376410,   0.000000,   0.000000,   25.0000,    0.5157
   16.000,     0.000,   1.302181,   0.090788,   0.012260,   0.103048,   0.000000,  -0.000000,  -0.384872,  -0.000000,  -0.000000,   25.0000,    0.5114
   16.500,     0.000,   1.337656,   0.095828,   0.012762,   0.108590,   0.000000,  -0.000000,  -0.392994,   0.000000,   0.000000,   25.0000,    0.5071
   17.000,     0.000,   1.372173,   0.100879,   0.013307,   0.114186,   0.000000,  -0.000000,  -0.400660,   0.000000,   0.000000,   25.0000,    0.5027
   17.500,     0.000,   1.405476,   0.105902,   0.013913,   0.119814,   0.000000,  -0.000000,  -0.407773,   0.000000,   0.000000,   25.0000,    0.4981
   18.000,     0.000,   1.437669,   0.110862,   0.014517,   0.125379,   0.000000,  -0.000000,  -0.414334,   0.000000,   0.000000,   25.0000,    0.4934
   18.500,     0.000,   1.468122,   0.115685,   0.015137,   0.130822,   0.000000,  -0.000000,  -0.420051,   0.000000,   0.000000,   25.0000,    0.4883
   19.000,     0.000,   1.496752,   0.120338,   0.015833,   0.136170,   0.000000,  -0.000000,  -0.424958,   0.000000,   0.000000,   25.0000,    0.4830
   19.500,     0.000,   1.523774,   0.124821,   0.016628,   0.141449,   0.000000,  -0.000000,  -0.429232,   0.000000,   0.000000,   25.0000,    0.4776
   20.000,     0.000,   1.548995,   0.129118,   0.017582,   0.146700,   0.000000,  -0.000000,  -0.432902,   0.000000,   0.000000,   25.0000,    0.4722


