xflr5 v6.62

Plane name :, AR6.00_TR0.82_TW1.00
Polar name :, T1-25.0 m/s-LLT
Freestream speed :, 25.0 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   -6.000,     0.000,  -0.349536,   0.006836,   0.006810,   0.013646,   0.000000,  -0.000000,   0.035694,   0.000000,  -0.000000,   25.0000,    0.1686
   -5.500,     0.000,  -0.307540,   0.005401,   0.006660,   0.012061,   0.000000,   0.000000,   0.025058,   0.000000,   0.000000,   25.0000,    0.1306
   -5.000,     0.000,  -0.267129,   0.004103,   0.006495,   0.010598,   0.000000,   0.000000,   0.014873,   0.000000,   0.000000,   25.0000,    0.0830
   -4.500,     0.000,  -0.226517,   0.002982,   0.006371,   0.009353,   0.000000,   0.000000,   0.004605,   0.000000,   0.000000,   25.0000,    0.0175
   -4.000,     0.000,  -0.185829,   0.002039,   0.006248,   0.008287,   0.000000,   0.000000,  -0.005714,   0.000000,   0.000000,   25.0000,   -0.0773
   -3.500,     0.000,  -0.145204,   0.001279,   0.006121,   0.007400,   0.000000,   0.000000,  -0.016011,   0.000000,   0.000000,   25.0000,   -0.2253
   -3.000,     0.000,  -0.104498,   0.000698,   0.006014,   0.006712,   0.000000,   0.000000,  -0.026350,   0.000000,   0.000000,   25.0000,   -0.4901
   -2.500,     0.000,  -0.063791,   0.000299,   0.005922,   0.006221,   0.000000,   0.000000,  -0.036695,   0.000000,   0.000000,   25.0000,   -1.0982
   -2.000,     0.000,  -0.023091,   0.000082,   0.005836,   0.005917,   0.000000,   0.000000,  -0.047046,   0.000000,   0.000000,   25.0000,   -3.7696
   -1.500,     0.000,   0.017612,   0.000045,   0.005760,   0.005805,   0.000000,   0.000000,  -0.057405,   0.000000,   0.000000,   25.0000,    5.6134
   -1.000,     0.000,   0.058351,   0.000191,   0.005686,   0.005877,   0.000000,  -0.000000,  -0.067789,   0.000000,  -0.000000,   25.0000,    2.1636
   -0.500,     0.000,   0.099089,   0.000518,   0.005624,   0.006141,   0.000000,  -0.000000,  -0.078179,   0.000000,   0.000000,   25.0000,    1.4504
    0.000,     0.000,   0.139833,   0.001027,   0.005565,   0.006591,   0.000000,  -0.000000,  -0.088577,   0.000000,   0.000000,   25.0000,    1.1595
    0.500,     0.000,   0.180587,   0.001717,   0.005507,   0.007225,   0.000000,  -0.000000,  -0.098985,   0.000000,   0.000000,   25.0000,    1.0005
    1.000,     0.000,   0.221275,   0.002588,   0.005442,   0.008030,   0.000000,  -0.000000,  -0.109374,   0.000000,   0.000000,   25.0000,    0.8999
    1.500,     0.000,   0.261752,   0.003635,   0.005346,   0.008981,   0.000000,  -0.000000,  -0.119676,   0.000000,   0.000000,   25.0000,    0.8308
    2.000,     0.000,   0.302207,   0.004861,   0.005258,   0.010118,   0.000000,  -0.000000,  -0.129962,   0.000000,   0.000000,   25.0000,    0.7801
    2.500,     0.000,   0.342733,   0.006268,   0.005183,   0.011450,   0.000000,  -0.000000,  -0.140270,   0.000000,  -0.000000,   25.0000,    0.7413
    3.000,     0.000,   0.383227,   0.007853,   0.005124,   0.012977,   0.000000,  -0.000000,  -0.150545,   0.000000,   0.000000,   25.0000,    0.7105
    3.500,     0.000,   0.423548,   0.009611,   0.005089,   0.014700,   0.000000,  -0.000000,  -0.160717,   0.000000,   0.000000,   25.0000,    0.6854
    4.000,     0.000,   0.463567,   0.011534,   0.005076,   0.016609,   0.000000,  -0.000000,  -0.170709,   0.000000,   0.000000,   25.0000,    0.6643
    4.500,     0.000,   0.503100,   0.013607,   0.005087,   0.018694,   0.000000,  -0.000000,  -0.180411,   0.000000,  -0.000000,   25.0000,    0.6460
    5.000,     0.000,   0.541940,   0.015815,   0.005158,   0.020973,   0.000000,  -0.000000,  -0.189705,   0.000000,   0.000000,   25.0000,    0.6298
    5.500,     0.000,   0.580455,   0.018170,   0.005295,   0.023465,   0.000000,  -0.000000,  -0.198819,   0.000000,   0.000000,   25.0000,    0.6154
    6.000,     0.000,   0.620378,   0.020771,   0.005498,   0.026268,   0.000000,  -0.000000,  -0.208768,   0.000000,   0.000000,   25.0000,    0.6038
    6.500,     0.000,   0.661749,   0.023643,   0.005761,   0.029403,   0.000000,  -0.000000,  -0.219595,  -0.000000,  -0.000000,   25.0000,    0.5946
    7.000,     0.000,   0.705668,   0.026876,   0.006079,   0.032955,   0.000000,  -0.000000,  -0.231900,   0.000000,   0.000000,   25.0000,    0.5881
    7.500,     0.000,   0.750357,   0.030402,   0.006436,   0.036838,   0.000000,  -0.000000,  -0.244717,   0.000000,   0.000000,   25.0000,    0.5829
