xflr5 v6.62

Plane name :, AR6.00_TR0.30_TW4.00
Polar name :, T1-25.0 m/s-LLT
Freestream speed :, 25.0 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   15.000,     0.000,   1.252788,   0.085421,   0.011411,   0.096832,   0.000000,  -0.000000,  -0.387954,  -0.000000,  -0.000000,   25.0000,    0.5591
   15.500,     0.000,   1.289687,   0.090497,   0.011888,   0.102386,   0.000000,  -0.000000,  -0.397030,  -0.000000,  -0.000000,   25.0000,    0.5545
   16.000,     0.000,   1.326114,   0.095659,   0.012388,   0.108047,   0.000000,  -0.000000,  -0.405905,  -0.000000,  -0.000000,   25.0000,    0.5499
   16.500,     0.000,   1.362485,   0.100955,   0.012858,   0.113813,   0.000000,  -0.000000,  -0.414788,  -0.000000,  -0.000000,   25.0000,    0.5455
   17.000,     0.000,   1.397901,   0.106267,   0.013385,   0.119652,   0.000000,  -0.000000,  -0.423298,  -0.000000,  -0.000000,   25.0000,    0.5411
   17.500,     0.000,   1.432241,   0.111559,   0.013966,   0.125525,   0.000000,   0.000000,  -0.431334,  -0.000000,  -0.000000,   25.0000,    0.5366
   18.000,     0.000,   1.465077,   0.116769,   0.014606,   0.131375,   0.000000,  -0.000000,  -0.438738,  -0.000000,  -0.000000,   25.0000,    0.5319
   18.500,     0.000,   1.496610,   0.121899,   0.015246,   0.137145,   0.000000,  -0.000000,  -0.445618,  -0.000000,  -0.000000,   25.0000,    0.5271
   19.000,     0.000,   1.526505,   0.126928,   0.015936,   0.142865,   0.000000,  -0.000000,  -0.451966,  -0.000000,  -0.000000,   25.0000,    0.5223
   19.500,     0.000,   1.554786,   0.131808,   0.016719,   0.148527,   0.000000,  -0.000000,  -0.457677,  -0.000000,  -0.000000,   25.0000,    0.5173
   20.000,     0.000,   1.581560,   0.136531,   0.017611,   0.154142,   0.000000,  -0.000000,  -0.462847,  -0.000000,  -0.000000,   25.0000,    0.5123


