xflr5 v6.62

Plane name :, AR6.00_TR0.30_TW3.00
Polar name :, T1-25.0 m/s-LLT
Freestream speed :, 25.0 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   -4.500,     0.000,  -0.298564,   0.004919,   0.006667,   0.011586,   0.000000,   0.000000,   0.021040,   0.000000,   0.000000,   25.0000,    0.1084
   -4.000,     0.000,  -0.255839,   0.003744,   0.006512,   0.010256,   0.000000,   0.000000,   0.009701,   0.000000,   0.000000,   25.0000,    0.0454
   -3.500,     0.000,  -0.214359,   0.002711,   0.006377,   0.009089,   0.000000,   0.000000,  -0.001320,  -0.000000,   0.000000,   25.0000,   -0.0400
   -3.000,     0.000,  -0.172860,   0.001864,   0.006247,   0.008111,   0.000000,   0.000000,  -0.012346,   0.000000,   0.000000,   25.0000,   -0.1673
   -2.500,     0.000,  -0.131297,   0.001201,   0.006130,   0.007331,   0.000000,   0.000000,  -0.023403,   0.000000,   0.000000,   25.0000,   -0.3754
   -2.000,     0.000,  -0.089720,   0.000723,   0.006023,   0.006746,   0.000000,   0.000000,  -0.034473,   0.000000,   0.000000,   25.0000,   -0.7825
   -1.500,     0.000,  -0.048124,   0.000430,   0.005923,   0.006353,   0.000000,   0.000000,  -0.045560,   0.000000,   0.000000,   25.0000,   -1.8044
   -1.000,     0.000,  -0.006536,   0.000322,   0.005833,   0.006155,   0.000000,  -0.000000,  -0.056650,   0.000000,   0.000000,   25.0000,  -18.4959
   -0.500,     0.000,   0.035054,   0.000400,   0.005756,   0.006157,   0.000000,   0.000000,  -0.067744,   0.000000,   0.000000,   25.0000,    3.8592
    0.000,     0.000,   0.076664,   0.000663,   0.005682,   0.006345,   0.000000,   0.000000,  -0.078854,   0.000000,   0.000000,   25.0000,    1.5784
    0.500,     0.000,   0.118345,   0.001114,   0.005616,   0.006730,   0.000000,  -0.000000,  -0.090010,   0.000000,   0.000000,   25.0000,    1.4632
    1.000,     0.000,   0.159960,   0.001749,   0.005553,   0.007302,   0.000000,  -0.000000,  -0.101139,  -0.000000,   0.000000,   25.0000,    1.2040
    1.500,     0.000,   0.201561,   0.002570,   0.005500,   0.008070,   0.000000,   0.000000,  -0.112263,   0.000000,   0.000000,   25.0000,    1.0572
    2.000,     0.000,   0.243118,   0.003575,   0.005426,   0.009002,   0.000000,  -0.000000,  -0.123385,   0.000000,   0.000000,   25.0000,    0.9605
    2.500,     0.000,   0.284497,   0.004761,   0.005323,   0.010084,   0.000000,  -0.000000,  -0.134440,  -0.000000,  -0.000000,   25.0000,    0.8922
    3.000,     0.000,   0.325787,   0.006127,   0.005231,   0.011358,   0.000000,  -0.000000,  -0.145441,  -0.000000,  -0.000000,   25.0000,    0.8412
    3.500,     0.000,   0.367192,   0.007676,   0.005153,   0.012829,   0.000000,   0.000000,  -0.156475,  -0.000000,  -0.000000,   25.0000,    0.8015
    4.000,     0.000,   0.408469,   0.009411,   0.005101,   0.014512,   0.000000,  -0.000000,  -0.167452,  -0.000000,  -0.000000,   25.0000,    0.7697
    4.500,     0.000,   0.449564,   0.011318,   0.005083,   0.016400,   0.000000,   0.000000,  -0.178315,  -0.000000,  -0.000000,   25.0000,    0.7435
    5.000,     0.000,   0.490305,   0.013387,   0.005083,   0.018470,   0.000000,   0.000000,  -0.188978,  -0.000000,  -0.000000,   25.0000,    0.7214
    5.500,     0.000,   0.530694,   0.015616,   0.005124,   0.020740,   0.000000,  -0.000000,  -0.199440,  -0.000000,  -0.000000,   25.0000,    0.7022
    6.000,     0.000,   0.570708,   0.017990,   0.005214,   0.023204,   0.000000,  -0.000000,  -0.209644,   0.000000,  -0.000000,   25.0000,    0.6853
    6.500,     0.000,   0.610765,   0.020539,   0.005358,   0.025898,   0.000000,   0.000000,  -0.219779,  -0.000000,  -0.000000,   25.0000,    0.6703
    7.000,     0.000,   0.651823,   0.023302,   0.005572,   0.028874,   0.000000,  -0.000000,  -0.230293,  -0.000000,  -0.000000,   25.0000,    0.6573
    7.500,     0.000,   0.693867,   0.026299,   0.005844,   0.032142,   0.000000,  -0.000000,  -0.241216,  -0.000000,  -0.000000,   25.0000,    0.6461
    8.000,     0.000,   0.737883,   0.029649,   0.006174,   0.035823,   0.000000,  -0.000000,  -0.253333,  -0.000000,  -0.000000,   25.0000,    0.6375
    8.500,     0.000,   0.782329,   0.033275,   0.006550,   0.039825,   0.000000,  -0.000000,  -0.265960,  -0.000000,  -0.000000,   25.0000,    0.6306
    9.000,     0.000,   0.825073,   0.036984,   0.006940,   0.043925,   0.000000,  -0.000000,  -0.278080,  -0.000000,  -0.000000,   25.0000,    0.6243
    9.500,     0.000,   0.865333,   0.040687,   0.007353,   0.048040,   0.000000,  -0.000000,  -0.289141,  -0.000000,  -0.000000,   25.0000,    0.6177
   10.000,     0.000,   0.903665,   0.044377,   0.007741,   0.052118,   0.000000,  -0.000000,  -0.299056,  -0.000000,  -0.000000,   25.0000,    0.6106
   10.500,     0.000,   0.941634,   0.048176,   0.008137,   0.056313,   0.000000,  -0.000000,  -0.308584,  -0.000000,  -0.000000,   25.0000,    0.6034
   11.000,     0.000,   0.979856,   0.052146,   0.008530,   0.060676,   0.000000,  -0.000000,  -0.318167,  -0.000000,  -0.000000,   25.0000,    0.5967
   11.500,     0.000,   1.018081,   0.056257,   0.008909,   0.065165,   0.000000,  -0.000000,  -0.327605,  -0.000000,  -0.000000,   25.0000,    0.5902
   12.000,     0.000,   1.056259,   0.060521,   0.009299,   0.069820,   0.000000,  -0.000000,  -0.337064,  -0.000000,  -0.000000,   25.0000,    0.5841
   12.500,     0.000,   1.094471,   0.064950,   0.009693,   0.074643,   0.000000,  -0.000000,  -0.346629,  -0.000000,  -0.000000,   25.0000,    0.5785
   13.000,     0.000,   1.132626,   0.069528,   0.010097,   0.079625,   0.000000,  -0.000000,  -0.356176,  -0.000000,  -0.000000,   25.0000,    0.5732
   13.500,     0.000,   1.170728,   0.074262,   0.010497,   0.084758,   0.000000,  -0.000000,  -0.365759,  -0.000000,  -0.000000,   25.0000,    0.5682
   14.000,     0.000,   1.208381,   0.079097,   0.010937,   0.090034,   0.000000,  -0.000000,  -0.375135,   0.000000,  -0.000000,   25.0000,    0.5633
   14.500,     0.000,   1.246001,   0.084091,   0.011357,   0.095448,   0.000000,  -0.000000,  -0.384532,  -0.000000,  -0.000000,   25.0000,    0.5586
   15.000,     0.000,   1.283060,   0.089149,   0.011823,   0.100972,   0.000000,  -0.000000,  -0.393716,  -0.000000,  -0.000000,   25.0000,    0.5541
   15.500,     0.000,   1.319586,   0.094291,   0.012315,   0.106606,   0.000000,  -0.000000,  -0.402631,  -0.000000,  -0.000000,   25.0000,    0.5495
   16.000,     0.000,   1.355761,   0.099543,   0.012804,   0.112347,   0.000000,  -0.000000,  -0.411452,  -0.000000,  -0.000000,   25.0000,    0.5452
   16.500,     0.000,   1.391383,   0.104843,   0.013314,   0.118157,   0.000000,  -0.000000,  -0.420086,  -0.000000,  -0.000000,   25.0000,    0.5408
   17.000,     0.000,   1.425900,   0.110132,   0.013880,   0.124012,   0.000000,   0.000000,  -0.428223,  -0.000000,  -0.000000,   25.0000,    0.5364
   17.500,     0.000,   1.458773,   0.115314,   0.014519,   0.129833,   0.000000,  -0.000000,  -0.435695,  -0.000000,  -0.000000,   25.0000,    0.5318
   18.000,     0.000,   1.490214,   0.120424,   0.015164,   0.135588,   0.000000,  -0.000000,  -0.442642,  -0.000000,  -0.000000,   25.0000,    0.5271
   18.500,     0.000,   1.520051,   0.125418,   0.015875,   0.141293,   0.000000,  -0.000000,  -0.448998,  -0.000000,  -0.000000,   25.0000,    0.5223
   19.000,     0.000,   1.548702,   0.130334,   0.016648,   0.146982,   0.000000,  -0.000000,  -0.454969,  -0.000000,  -0.000000,   25.0000,    0.5175
   19.500,     0.000,   1.575792,   0.135083,   0.017526,   0.152608,   0.000000,  -0.000000,  -0.460319,  -0.000000,  -0.000000,   25.0000,    0.5125


